Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,MStat_Absurd,MStat_Alone,MStat_Divorced,MStat_Married,MStat_Single,MStat_Together,MStat_Widow,MStat_YOLO
0.5145631067961165,0.05664005664005664,0,0,0.045779685264663805,0.20202020202020202,0.05626255860683188,0.02512562814070352,0.022028985507246378,0.5791505791505791,0.045627376425855515,0.07734806629834254,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5436893203883495,0.1154926154926155,0,1,0.3447782546494993,0.9191919191919192,0.6778298727394507,0.4020100502512563,0.288695652173913,0.0,0.060836501901140684,0.4861878453038674,0.13333333333333333,0.4074074074074074,0.14285714285714285,0.6923076923076923,0.25,0,0,0,1.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.8932038834951457,0.05071805071805072,1,0,0.13733905579399142,0.8686868686868687,0.0026791694574681848,0.08542713567839195,0.011014492753623189,0.11583011583011583,0.09125475285171103,0.10773480662983426,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.3,0,0,0,0.0,0.0,0.0,1.0,1.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False
0.8640776699029126,0.05556005556005556,0,0,0.012875536480686695,0.41414141414141414,0.05760214333556597,0.010050251256281407,0.042318840579710144,0.26640926640926643,0.1444866920152091,0.13259668508287292,0.06666666666666667,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.4,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.8349514563106796,0.0036705036705036707,1,0,0.22889842632331903,0.42424242424242425,0.0006697923643670462,0.005025125628140704,1.0,0.003861003861003861,0.0038022813688212928,0.0027624309392265192,1.0,0.0,1.0,0.0,0.05,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.5436893203883495,0.08791058791058791,0,1,0.2088698140200286,0.6363636363636364,0.5807099799062291,0.0,0.049855072463768114,0.0,0.0,0.052486187845303865,0.2,0.07407407407407407,0.10714285714285714,0.6923076923076923,0.4,0,1,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.5922330097087378,0.09798609798609799,0,1,0.7582260371959942,0.0,0.2572002679169457,0.0,0.059130434782608696,0.08108108108108109,0.12167300380228137,0.013812154696132596,0.2,0.2222222222222222,0.07142857142857142,0.6923076923076923,0.2,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.5631067961165048,0.061033561033561036,0,1,0.33047210300429186,0.696969696969697,0.18084393837910248,0.01507537688442211,0.01565217391304348,0.15057915057915058,0.022813688212927757,0.27348066298342544,0.4666666666666667,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7378640776699029,0.027883527883527884,0,0,0.22317596566523606,0.898989898989899,0.004018754186202277,0.020100502512562814,0.014492753623188406,0.05791505791505792,0.045627376425855515,0.03591160220994475,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8058252427184466,0.08003858003858004,1,1,0.43061516452074394,0.04040404040404041,0.115874079035499,0.020100502512562814,0.017391304347826087,0.011583011583011582,0.022813688212927757,0.1132596685082873,0.26666666666666666,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.9029126213592233,,1,0,0.2932761087267525,0.1919191919191919,0.003348961821835231,0.005025125628140704,0.0017391304347826088,0.011583011583011582,1.0,1.0,0.0,1.0,0.0,0.0,0.05,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.9320388349514563,0.05754005754005754,1,0,0.4363376251788269,0.26262626262626265,0.024112525117213665,0.010050251256281407,0.02434782608695652,0.07722007722007722,0.07984790874524715,0.027624309392265192,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.6990291262135923,0.12692712692712693,0,0,0.6866952789699571,0.9696969696969697,0.4581379772270596,0.5025125628140703,0.4643478260869565,0.08108108108108109,0.2509505703422053,0.0,0.06666666666666667,0.2222222222222222,0.32142857142857145,0.7692307692307693,0.1,0,0,1,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.9320388349514563,0.016468516468516468,0,0,0.9456366237482118,0.3434343434343434,0.0053583389149363695,0.020100502512562814,0.005797101449275362,0.007722007722007722,0.0076045627376425855,0.011049723756906077,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False
0.6796116504854369,0.057930057930057934,0,0,0.40772532188841204,0.5656565656565656,0.07501674480910918,0.08542713567839195,0.025507246376811593,0.13127413127413126,0.08365019011406843,0.24585635359116023,0.06666666666666667,0.07407407407407407,0.17857142857142858,0.23076923076923078,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
0.7475728155339806,0.06082206082206082,0,1,0.10300429184549356,0.31313131313131315,0.07367716008037509,0.0,0.002898550724637681,0.007722007722007722,0.0,0.008287292817679558,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.25,0,1,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5728155339805825,0.06991506991506992,0,2,0.1301859799713877,0.08080808080808081,0.06430006697923643,0.06030150753768844,0.05565217391304348,0.1274131274131274,0.08365019011406843,0.11878453038674033,0.4,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.3,0,0,0,0.0,0.0,0.0,1.0,1.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False
0.5145631067961165,0.10298560298560298,0,0,0.2932761087267525,0.04040404040404041,0.32283991962491626,0.1708542713567839,0.27304347826086955,0.4594594594594595,0.2585551330798479,0.06077348066298342,0.06666666666666667,0.1111111111111111,0.17857142857142858,0.6923076923076923,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.5631067961165048,0.07408357408357408,1,1,0.5650929899856938,0.5555555555555556,0.02679169457468185,0.0,0.011014492753623189,0.007722007722007722,0.0038022813688212928,0.008287292817679558,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False
0.7475728155339806,0.10102960102960103,0,1,0.7424892703862661,0.37373737373737376,0.47019423978566643,0.08542713567839195,0.08753623188405797,0.0,0.030418250950570342,0.09668508287292818,0.3333333333333333,0.18518518518518517,0.21428571428571427,0.9230769230769231,0.1,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.8058252427184466,0.03557703557703558,1,0,0.5708154506437768,0.7676767676767676,0.004018754186202277,0.01507537688442211,0.008115942028985508,0.05791505791505792,0.026615969581749048,0.09944751381215469,0.2,0.1111111111111111,0.03571428571428571,0.15384615384615385,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7766990291262136,0.06364356364356365,0,1,0.8025751072961373,1.0,0.036838580040187544,0.0,0.0034782608695652175,0.007722007722007722,0.0,0.011049723756906077,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0.4854368932038835,0.07342207342207342,0,0,0.26609442060085836,0.5353535353535354,0.2926992632283992,0.04020100502512563,0.11942028985507247,0.6177606177606177,0.18631178707224336,0.11602209944751381,0.13333333333333333,0.25925925925925924,0.35714285714285715,0.38461538461538464,0.3,1,0,0,0.0,0.0,0.0,1.0,1.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False
0.8446601941747572,0.12001662001662002,0,1,0.3905579399141631,0.030303030303030304,0.28198258539852644,0.38190954773869346,0.31072463768115943,0.3166023166023166,0.6768060836501901,0.281767955801105,0.13333333333333333,0.2962962962962963,0.21428571428571427,0.38461538461538464,0.2,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.8932038834951457,0.030838530838530838,1,0,0.3218884120171674,0.8888888888888888,0.008707300736771601,0.005025125628140704,0.01681159420289855,0.011583011583011582,0.0,0.019337016574585635,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.4,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.6213592233009708,0.03299103299103299,0,1,0.21030042918454936,0.04040404040404041,0.006028131279303416,0.0,0.0034782608695652175,0.011583011583011582,0.0038022813688212928,0.008287292817679558,0.06666666666666667,0.0,0.0,0.23076923076923078,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.6407766990291263,,0,0,0.6623748211731044,0.8080808080808081,0.05425318151373074,0.05527638190954774,0.028985507246376812,0.011583011583011582,0.0076045627376425855,0.10773480662983426,0.06666666666666667,0.037037037037037035,0.10714285714285714,0.3076923076923077,0.1,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False
0.7961165048543689,0.01125001125001125,1,0,0.6137339055793991,0.1919191919191919,0.0020093770931011385,0.005025125628140704,0.005797101449275362,0.011583011583011582,0.0076045627376425855,0.03314917127071823,0.2,0.07407407407407407,0.0,0.23076923076923078,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.8058252427184466,0.11991161991161992,0,0,0.9985693848354793,0.7272727272727273,0.08238446081714669,0.8241206030150754,0.15420289855072464,0.8764478764478765,0.11406844106463879,0.48066298342541436,0.06666666666666667,0.07407407407407407,0.14285714285714285,0.6923076923076923,0.05,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,0.01125001125001125,0,0,0.1459227467811159,0.24242424242424243,0.0020093770931011385,0.09045226130653267,0.008115942028985508,0.05791505791505792,0.08365019011406843,0.13812154696132597,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.45,0,0,0,0.0,0.0,0.0,1.0,1.0,1,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7281553398058253,0.0625920625920626,1,0,0.4263233190271817,0.9292929292929293,0.008707300736771601,0.03015075376884422,0.008695652173913044,0.011583011583011582,0.019011406844106463,0.03591160220994475,0.06666666666666667,0.07407407407407407,0.0,0.15384615384615385,0.5,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5631067961165048,,2,1,0.7439198855507868,0.9696969696969697,0.032150033489618215,0.02512562814070352,0.02782608695652174,0.023166023166023165,0.03802281368821293,0.019337016574585635,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.3,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.5922330097087378,0.10882510882510882,1,1,0.14449213161659513,0.3939393939393939,0.5532484929671801,0.25125628140703515,0.183768115942029,0.19305019305019305,0.1444866920152091,0.10497237569060773,0.6,0.18518518518518517,0.07142857142857142,0.9230769230769231,0.4,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.6213592233009708,0.09822909822909823,0,1,0.9313304721030042,0.29292929292929293,0.1640991292699263,0.09547738693467336,0.07246376811594203,0.14285714285714285,0.25475285171102663,0.03867403314917127,0.06666666666666667,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.1,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0.6893203883495146,0.11871461871461872,0,0,0.017167381974248927,0.020202020202020204,0.43536503683858,0.18592964824120603,0.45217391304347826,0.10424710424710425,0.6349809885931559,0.08839779005524862,0.06666666666666667,0.2222222222222222,0.32142857142857145,1.0,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.8155339805825242,0.053685053685053684,1,0,0.22317596566523606,0.5454545454545454,0.008037508372404554,0.03015075376884422,0.011594202898550725,0.11583011583011583,0.0038022813688212928,0.008287292817679558,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8155339805825242,0.12387312387312387,0,0,0.9685264663805436,0.5454545454545454,0.3415941058271936,0.6030150753768844,0.3188405797101449,0.6023166023166023,0.1520912547528517,0.6657458563535912,0.06666666666666667,0.14814814814814814,0.32142857142857145,0.5384615384615384,0.05,1,0,0,1.0,0.0,0.0,1.0,1.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False
0.8252427184466019,0.09955959955959956,1,1,0.45350500715307585,0.5757575757575758,0.21969189551239116,0.04522613065326633,0.07188405797101449,0.04633204633204633,0.09125475285171103,0.3011049723756906,0.4666666666666667,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0.6019417475728155,0.12357612357612358,0,0,0.16022889842632332,0.5555555555555556,0.6590756865371735,0.2562814070351759,0.25043478260869567,0.694980694980695,0.45627376425855515,0.5248618784530387,0.06666666666666667,0.1111111111111111,0.35714285714285715,1.0,0.05,0,0,1,0.0,0.0,0.0,1.0,1.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False
0.7087378640776699,0.10543060543060544,0,0,0.351931330472103,0.30303030303030304,0.19758874748827862,0.17587939698492464,0.27942028985507245,0.4671814671814672,0.45627376425855515,0.11049723756906077,0.06666666666666667,0.18518518518518517,0.17857142857142858,0.7692307692307693,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False
0.9223300970873787,0.041907041907041906,1,0,0.9113018597997139,0.31313131313131315,0.008707300736771601,0.0,0.00463768115942029,0.007722007722007722,0.0038022813688212928,0.013812154696132596,0.06666666666666667,0.037037037037037035,0.0,0.3076923076923077,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8640776699029126,,1,0,0.46065808297567956,0.5757575757575758,0.007367716008037508,0.01507537688442211,0.012753623188405797,0.007722007722007722,0.0076045627376425855,0.016574585635359115,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.3,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.7281553398058253,0.08393108393108394,0,1,0.8311874105865522,0.6363636363636364,0.2993971868720697,0.0,0.016231884057971015,0.0,0.0,0.11878453038674033,0.2,0.2962962962962963,0.07142857142857142,0.46153846153846156,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.8640776699029126,0.11366561366561366,0,0,0.48497854077253216,0.12121212121212122,0.4768921634293369,0.1306532663316583,0.3118840579710145,0.26640926640926643,0.049429657794676805,0.22099447513812154,0.06666666666666667,0.1111111111111111,0.21428571428571427,0.8461538461538461,0.05,0,1,1,0.0,0.0,0.0,1.0,1.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False
0.7961165048543689,0.09997959997959997,1,1,0.055793991416309016,0.18181818181818182,0.30274614869390487,0.09045226130653267,0.059130434782608696,0.06177606177606178,0.06844106463878327,0.016574585635359115,0.26666666666666666,0.14814814814814814,0.07142857142857142,0.9230769230769231,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5728155339805825,0.09273459273459274,0,1,0.290414878397711,0.26262626262626265,0.3503014065639652,0.035175879396984924,0.07768115942028986,0.14285714285714285,0.053231939163498096,0.46685082872928174,0.26666666666666666,0.2962962962962963,0.07142857142857142,0.7692307692307693,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False
0.5631067961165048,0.10152010152010152,0,1,0.4520743919885551,0.08080808080808081,0.36570663094440725,0.0,0.02782608695652174,0.0,0.022813688212927757,0.016574585635359115,0.06666666666666667,0.25925925925925924,0.10714285714285714,0.6153846153846154,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False
0.5339805825242718,0.105999105999106,0,0,0.7067238912732475,0.29292929292929293,0.2665773610180844,0.20100502512562815,0.2127536231884058,0.4594594594594595,0.46387832699619774,0.08287292817679558,0.06666666666666667,0.25925925925925924,0.14285714285714285,0.3076923076923077,0.2,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7572815533980582,0.03858153858153858,1,0,0.4220314735336195,0.7575757575757576,0.0006697923643670462,0.01507537688442211,0.0034782608695652175,0.011583011583011582,0.022813688212927757,0.04143646408839779,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False
0.7184466019417476,0.04871104871104871,1,1,0.9298998569384835,0.0,0.006697923643670462,0.0,0.0005797101449275362,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.8349514563106796,0.1322911322911323,0,1,0.8540772532188842,0.1919191919191919,0.4608171466845278,0.07035175879396985,0.1791304347826087,0.7760617760617761,0.09125475285171103,0.10497237569060773,0.06666666666666667,0.4074074074074074,0.35714285714285715,0.7692307692307693,0.25,1,0,0,1.0,0.0,0.0,1.0,1.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False
0.6310679611650486,0.10364410364410365,0,1,0.6065808297567954,0.04040404040404041,0.16543871399866042,0.24623115577889448,0.09217391304347826,0.02702702702702703,0.311787072243346,0.3011049723756906,0.06666666666666667,0.18518518518518517,0.07142857142857142,0.7692307692307693,0.2,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7475728155339806,0.11228111228111227,1,2,0.3605150214592275,0.9090909090909091,0.5733422638981915,0.2964824120603015,0.28231884057971013,0.22393822393822393,0.11026615969581749,0.20165745856353592,0.4666666666666667,0.07407407407407407,0.17857142857142858,0.38461538461538464,0.25,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5922330097087378,0.10048660048660049,0,0,0.06151645207439199,0.010101010101010102,0.3322170127260549,0.18090452261306533,0.26666666666666666,0.7297297297297297,0.22813688212927757,0.03314917127071823,0.2,0.14814814814814814,0.2857142857142857,0.46153846153846156,0.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7766990291262136,,1,0,0.06580829756795423,0.25252525252525254,0.016744809109176157,0.01507537688442211,0.024927536231884057,0.06563706563706563,0.015209125475285171,0.04696132596685083,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0,0,0,0.0,0.0,0.0,1.0,1.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False
0.6407766990291263,0.09754659754659754,0,1,0.3290414878397711,0.29292929292929293,0.17280643000669793,0.5376884422110553,0.16869565217391305,0.32432432432432434,0.14068441064638784,0.23756906077348067,0.26666666666666666,0.37037037037037035,0.10714285714285714,1.0,0.35,0,0,0,0.0,0.0,0.0,1.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
